school_id,cluster_id,block_id,district_id,state_id,latitude,longitude
1000000004,100000002,10001,110,10,4352.443,4412.642
1000000006,100000000,10001,102,3,4353.443,4413.642
1000000005,100000006,10004,109,10,4354.443,4414.642
1000000004,100000010,10000,103,1,4355.443,4415.642
1000000009,100000006,10000,110,6,4356.443,4416.642
1000000004,100000008,10003,104,6,4357.443,4417.642
1000000006,100000006,10002,105,4,4358.443,4418.642
1000000005,100000006,10009,106,2,4359.443,4419.642
1000000005,100000006,10010,103,3,4360.443,4420.642
1000000002,100000005,10007,106,9,4361.443,4421.642
1000000005,100000001,10001,109,8,4362.443,4422.642
1000000006,100000006,10000,101,2,4363.443,4423.642
1000000001,100000007,10008,108,2,4364.443,4424.642
1000000006,100000000,10009,100,7,4365.443,4425.642
1000000008,100000004,10008,101,2,4366.443,4426.642
1000000007,100000006,10003,101,2,4367.443,4427.642
1000000008,100000005,10009,107,10,4368.443,4428.642
1000000001,100000004,10000,104,9,4369.443,4429.642
1000000008,100000008,10000,101,8,4370.443,4430.642
1000000010,100000002,10004,105,1,4371.443,4431.642
1000000008,100000007,10006,105,7,4372.443,4432.642
1000000002,100000004,10005,107,7,4373.443,4433.642
1000000003,100000002,10005,102,1,4374.443,4434.642
1000000005,100000004,10004,104,10,4375.443,4435.642
1000000003,100000004,10007,109,2,4376.443,4436.642
1000000006,100000006,10002,108,3,4377.443,4437.642
1000000004,100000003,10009,106,8,4378.443,4438.642
1000000003,100000005,10000,108,7,4379.443,4439.642
1000000010,100000007,10006,107,1,4380.443,4440.642
1000000001,100000001,10001,110,7,4381.443,4441.642
1000000002,100000007,10004,103,10,4382.443,4442.642
1000000006,100000000,10009,107,4,4383.443,4443.642
1000000003,100000002,10003,100,1,4384.443,4444.642
1000000000,100000006,10001,100,9,4385.443,4445.642
1000000010,100000009,10001,101,6,4386.443,4446.642
1000000003,100000006,10000,100,1,4387.443,4447.642
1000000008,100000000,10010,106,9,4388.443,4448.642
1000000005,100000003,10001,101,4,4389.443,4449.642
1000000007,100000006,10007,105,7,4390.443,4450.642
1000000001,100000003,10008,105,4,4391.443,4451.642
1000000004,100000004,10002,109,3,4392.443,4452.642
1000000010,100000008,10000,104,5,4393.443,4453.642
1000000002,100000001,10008,102,3,4394.443,4454.642
1000000009,100000002,10000,104,2,4395.443,4455.642
1000000005,100000002,10002,103,3,4396.443,4456.642
1000000000,100000000,10001,107,9,4397.443,4457.642
1000000009,100000001,10005,102,8,4398.443,4458.642
1000000010,100000002,10004,104,9,4399.443,4459.642
1000000009,100000009,10003,107,3,4400.443,4460.642
1000000003,100000005,10006,103,7,4401.443,4461.642
1000000010,100000008,10006,110,4,4402.443,4462.642
1000000001,100000002,10007,103,4,4403.443,4463.642
1000000002,100000006,10000,103,4,4404.443,4464.642
1000000002,100000003,10005,102,5,4405.443,4465.642
1000000005,100000008,10008,105,7,4406.443,4466.642
1000000000,100000008,10001,105,7,4407.443,4467.642
1000000007,100000006,10006,107,1,4408.443,4468.642
1000000003,100000000,10002,107,6,4409.443,4469.642
1000000004,100000004,10007,100,7,4410.443,4470.642
1000000004,100000000,10009,110,1,4411.443,4471.642
1000000008,100000006,10009,101,10,4412.443,4472.642
1000000000,100000003,10002,102,6,4413.443,4473.642
1000000004,100000000,10010,109,2,4414.443,4474.642
1000000001,100000006,10003,101,4,4415.443,4475.642
1000000003,100000010,10004,105,1,4416.443,4476.642
1000000005,100000002,10006,110,6,4417.443,4477.642
1000000009,100000003,10007,104,10,4418.443,4478.642
1000000009,100000008,10004,107,6,4419.443,4479.642
1000000005,100000004,10009,100,3,4420.443,4480.642
1000000008,100000006,10001,105,10,4421.443,4481.642
1000000007,100000002,10010,106,6,4422.443,4482.642
1000000009,100000009,10010,100,10,4423.443,4483.642
1000000004,100000001,10003,109,2,4424.443,4484.642
1000000008,100000007,10009,103,5,4425.443,4485.642
1000000007,100000009,10002,101,5,4426.443,4486.642
1000000004,100000009,10001,107,10,4427.443,4487.642
1000000001,100000001,10008,100,3,4428.443,4488.642
1000000006,100000010,10000,109,3,4429.443,4489.642
1000000003,100000000,10000,109,2,4430.443,4490.642
1000000000,100000001,10003,103,4,4431.443,4491.642
1000000005,100000005,10000,103,5,4432.443,4492.642
1000000003,100000007,10006,107,9,4433.443,4493.642
1000000002,100000000,10002,100,2,4434.443,4494.642
1000000002,100000010,10001,109,7,4435.443,4495.642
1000000009,100000001,10007,103,4,4436.443,4496.642
1000000000,100000010,10005,109,10,4437.443,4497.642
1000000007,100000009,10008,105,6,4438.443,4498.642
1000000003,100000000,10002,103,1,4439.443,4499.642
1000000008,100000002,10006,109,3,4440.443,4500.642
1000000009,100000004,10000,110,7,4441.443,4501.642
1000000008,100000009,10003,106,5,4442.443,4502.642
1000000003,100000000,10009,106,2,4443.443,4503.642
1000000004,100000002,10001,110,7,4444.443,4504.642
1000000005,100000010,10001,106,5,4445.443,4505.642
1000000004,100000005,10004,107,5,4446.443,4506.642
1000000004,100000004,10009,105,3,4447.443,4507.642
1000000008,100000000,10009,109,2,4448.443,4508.642
1000000010,100000009,10005,106,3,4449.443,4509.642
1000000001,100000009,10004,107,6,4450.443,4510.642
1000000006,100000000,10006,105,1,4451.443,4511.642
1000000000,100000003,10000,108,7,4452.443,4512.642
1000000010,100000006,10005,108,2,4453.443,4513.642
1000000003,100000009,10009,103,2,4454.443,4514.642
1000000002,100000009,10000,108,2,4455.443,4515.642
1000000008,100000008,10000,104,4,4456.443,4516.642
1000000002,100000005,10008,101,5,4457.443,4517.642
1000000002,100000008,10009,102,4,4458.443,4518.642
1000000001,100000008,10007,100,6,4459.443,4519.642
1000000006,100000003,10005,109,6,4460.443,4520.642
1000000009,100000010,10004,101,1,4461.443,4521.642
1000000001,100000009,10001,104,6,4462.443,4522.642
1000000006,100000000,10000,107,7,4463.443,4523.642
1000000006,100000004,10000,108,7,4464.443,4524.642
1000000002,100000002,10003,104,2,4465.443,4525.642
1000000001,100000005,10008,102,8,4466.443,4526.642
1000000006,100000001,10006,104,3,4467.443,4527.642
1000000006,100000008,10008,108,8,4468.443,4528.642
1000000007,100000005,10002,102,9,4469.443,4529.642
1000000003,100000002,10009,100,6,4470.443,4530.642
1000000001,100000001,10009,109,1,4471.443,4531.642
1000000003,100000007,10008,101,6,4472.443,4532.642
1000000001,100000010,10005,105,6,4473.443,4533.642
1000000001,100000003,10000,102,8,4474.443,4534.642
1000000004,100000004,10002,101,4,4475.443,4535.642
1000000001,100000005,10003,104,10,4476.443,4536.642
1000000003,100000003,10009,104,10,4477.443,4537.642
1000000007,100000003,10001,102,4,4478.443,4538.642
1000000002,100000010,10002,101,2,4479.443,4539.642
1000000006,100000010,10007,105,6,4480.443,4540.642
1000000008,100000010,10008,101,10,4481.443,4541.642
1000000010,100000005,10007,107,2,4482.443,4542.642
1000000000,100000005,10003,100,10,4483.443,4543.642
1000000004,100000003,10006,105,9,4484.443,4544.642
1000000004,100000001,10000,108,6,4485.443,4545.642
1000000009,100000006,10007,106,2,4486.443,4546.642
1000000007,100000003,10004,102,2,4487.443,4547.642
1000000001,100000006,10006,100,2,4488.443,4548.642
1000000007,100000004,10000,108,10,4489.443,4549.642
1000000009,100000005,10005,103,1,4490.443,4550.642
1000000010,100000001,10003,101,1,4491.443,4551.642
1000000003,100000010,10007,108,7,4492.443,4552.642
1000000005,100000000,10000,110,3,4493.443,4553.642
1000000007,100000009,10006,110,5,4494.443,4554.642
1000000000,100000010,10006,101,5,4495.443,4555.642
1000000010,100000000,10001,103,6,4496.443,4556.642
1000000005,100000010,10002,110,1,4497.443,4557.642
1000000000,100000003,10009,107,4,4498.443,4558.642
1000000003,100000001,10009,109,1,4499.443,4559.642
1000000000,100000009,10008,109,3,4500.443,4560.642
1000000008,100000001,10001,103,3,4501.443,4561.642
1000000006,100000003,10010,107,3,4502.443,4562.642
1000000005,100000009,10006,109,10,4503.443,4563.642
1000000005,100000003,10000,109,5,4504.443,4564.642
1000000005,100000000,10006,102,4,4505.443,4565.642
1000000005,100000007,10004,109,1,4506.443,4566.642
1000000002,100000005,10009,108,7,4507.443,4567.642
1000000004,100000002,10008,103,10,4508.443,4568.642
1000000004,100000003,10008,101,4,4509.443,4569.642
1000000009,100000003,10002,109,10,4510.443,4570.642
1000000010,100000006,10005,103,5,4511.443,4571.642
1000000003,100000005,10006,109,1,4512.443,4572.642
1000000002,100000010,10009,109,2,4513.443,4573.642
1000000002,100000005,10003,104,5,4514.443,4574.642
1000000010,100000001,10000,106,2,4515.443,4575.642
1000000000,100000007,10006,109,9,4516.443,4576.642
1000000004,100000000,10008,103,6,4517.443,4577.642
1000000009,100000001,10003,101,2,4518.443,4578.642
1000000006,100000010,10010,105,8,4519.443,4579.642
1000000005,100000006,10007,109,3,4520.443,4580.642
1000000010,100000007,10002,102,1,4521.443,4581.642
1000000001,100000006,10005,101,8,4522.443,4582.642
1000000003,100000009,10001,110,10,4523.443,4583.642
1000000002,100000002,10010,105,9,4524.443,4584.642
1000000010,100000001,10009,108,6,4525.443,4585.642
1000000002,100000004,10009,107,9,4526.443,4586.642
1000000002,100000005,10006,105,10,4527.443,4587.642
1000000006,100000007,10003,109,6,4528.443,4588.642
1000000004,100000004,10002,103,7,4529.443,4589.642
1000000002,100000004,10003,103,2,4530.443,4590.642
1000000004,100000003,10003,110,3,4531.443,4591.642
1000000006,100000002,10001,101,2,4532.443,4592.642
1000000005,100000002,10004,100,3,4533.443,4593.642
1000000001,100000001,10008,105,2,4534.443,4594.642
1000000003,100000002,10009,101,3,4535.443,4595.642
1000000009,100000010,10007,105,5,4536.443,4596.642
1000000001,100000008,10007,106,8,4537.443,4597.642
1000000000,100000007,10008,107,10,4538.443,4598.642
1000000000,100000000,10002,105,5,4539.443,4599.642
1000000000,100000008,10010,106,9,4540.443,4600.642
1000000005,100000008,10008,105,9,4541.443,4601.642
1000000005,100000002,10001,106,1,4542.443,4602.642
1000000010,100000007,10006,109,10,4543.443,4603.642
1000000008,100000010,10001,102,1,4544.443,4604.642
1000000010,100000004,10003,102,10,4545.443,4605.642
1000000003,100000010,10010,105,1,4546.443,4606.642
1000000002,100000000,10003,101,1,4547.443,4607.642
1000000010,100000005,10005,110,7,4548.443,4608.642
1000000002,100000005,10005,101,4,4549.443,4609.642
1000000003,100000005,10009,105,2,4550.443,4610.642
1000000003,100000009,10001,109,9,4551.443,4611.642
1000000008,100000008,10002,104,7,4552.443,4612.642
1000000005,100000010,10007,105,5,4553.443,4613.642
1000000006,100000002,10002,103,3,4554.443,4614.642
1000000007,100000003,10005,110,8,4555.443,4615.642
1000000008,100000007,10004,102,6,4556.443,4616.642
1000000004,100000004,10005,101,10,4557.443,4617.642
1000000010,100000007,10004,101,1,4558.443,4618.642
1000000005,100000002,10009,102,9,4559.443,4619.642
1000000003,100000010,10002,103,3,4560.443,4620.642
1000000010,100000008,10006,105,10,4561.443,4621.642
1000000006,100000000,10004,100,4,4562.443,4622.642
1000000002,100000009,10006,107,2,4563.443,4623.642
1000000001,100000002,10001,108,1,4564.443,4624.642
1000000001,100000001,10005,102,8,4565.443,4625.642
1000000007,100000007,10009,109,9,4566.443,4626.642
1000000005,100000010,10009,100,4,4567.443,4627.642
1000000001,100000008,10003,104,9,4568.443,4628.642
1000000008,100000003,10009,106,9,4569.443,4629.642
1000000003,100000007,10001,106,6,4570.443,4630.642
1000000006,100000002,10002,107,10,4571.443,4631.642
1000000002,100000004,10010,110,10,4572.443,4632.642
1000000004,100000004,10010,103,5,4573.443,4633.642
1000000009,100000001,10009,105,2,4574.443,4634.642
1000000010,100000005,10001,110,5,4575.443,4635.642
1000000009,100000004,10008,110,10,4576.443,4636.642
1000000006,100000008,10000,102,8,4577.443,4637.642
1000000007,100000006,10000,106,5,4578.443,4638.642
1000000005,100000008,10007,104,7,4579.443,4639.642
1000000001,100000003,10007,106,2,4580.443,4640.642
1000000009,100000002,10005,101,7,4581.443,4641.642
1000000007,100000004,10006,107,8,4582.443,4642.642
1000000005,100000002,10010,104,3,4583.443,4643.642
1000000003,100000001,10007,109,9,4584.443,4644.642
1000000001,100000004,10003,101,1,4585.443,4645.642
1000000009,100000000,10007,103,8,4586.443,4646.642
1000000002,100000007,10009,100,6,4587.443,4647.642
1000000007,100000006,10000,108,9,4588.443,4648.642
1000000010,100000008,10008,105,8,4589.443,4649.642
1000000001,100000007,10003,109,4,4590.443,4650.642
1000000004,100000010,10005,108,6,4591.443,4651.642
1000000008,100000010,10010,102,6,4592.443,4652.642
1000000001,100000010,10003,109,9,4593.443,4653.642
1000000005,100000005,10008,110,4,4594.443,4654.642
1000000003,100000005,10001,104,4,4595.443,4655.642
1000000004,100000005,10009,109,9,4596.443,4656.642
1000000003,100000010,10007,104,5,4597.443,4657.642
1000000010,100000005,10009,106,2,4598.443,4658.642
1000000003,100000009,10006,107,10,4599.443,4659.642
1000000008,100000007,10003,100,1,4600.443,4660.642
1000000010,100000009,10010,100,7,4601.443,4661.642
1000000003,100000009,10010,110,10,4602.443,4662.642
1000000004,100000001,10008,106,9,4603.443,4663.642
1000000010,100000004,10003,105,5,4604.443,4664.642
1000000005,100000005,10003,103,5,4605.443,4665.642
1000000008,100000007,10003,110,9,4606.443,4666.642
1000000001,100000006,10004,110,3,4607.443,4667.642
1000000007,100000007,10007,101,7,4608.443,4668.642
1000000003,100000007,10003,105,2,4609.443,4669.642
1000000000,100000010,10002,102,6,4610.443,4670.642
1000000002,100000001,10006,106,9,4611.443,4671.642
1000000009,100000001,10008,110,6,4612.443,4672.642
1000000008,100000001,10002,104,3,4613.443,4673.642
1000000003,100000000,10008,104,2,4614.443,4674.642
1000000010,100000005,10006,104,6,4615.443,4675.642
1000000002,100000004,10002,108,3,4616.443,4676.642
1000000008,100000005,10008,109,10,4617.443,4677.642
1000000001,100000003,10008,109,2,4618.443,4678.642
1000000001,100000007,10001,109,7,4619.443,4679.642
1000000007,100000000,10007,108,2,4620.443,4680.642
1000000003,100000004,10007,109,7,4621.443,4681.642
1000000000,100000010,10005,103,4,4622.443,4682.642
1000000003,100000008,10004,105,3,4623.443,4683.642
1000000009,100000010,10007,102,8,4624.443,4684.642
1000000003,100000005,10000,102,3,4625.443,4685.642
1000000009,100000008,10006,104,5,4626.443,4686.642
1000000008,100000004,10004,102,7,4627.443,4687.642
1000000007,100000000,10010,104,10,4628.443,4688.642
1000000006,100000009,10004,106,6,4629.443,4689.642
1000000004,100000002,10007,105,4,4630.443,4690.642
1000000003,100000008,10009,101,5,4631.443,4691.642
1000000009,100000004,10006,109,4,4632.443,4692.642
1000000007,100000001,10008,110,2,4633.443,4693.642
1000000002,100000010,10009,110,10,4634.443,4694.642
1000000009,100000003,10009,104,6,4635.443,4695.642
1000000002,100000009,10008,104,10,4636.443,4696.642
1000000005,100000006,10009,102,8,4637.443,4697.642
1000000004,100000005,10002,104,7,4638.443,4698.642
1000000002,100000001,10000,108,2,4639.443,4699.642
1000000009,100000002,10000,110,2,4640.443,4700.642
1000000001,100000003,10001,103,9,4641.443,4701.642
1000000009,100000008,10004,102,4,4642.443,4702.642
1000000009,100000004,10009,109,10,4643.443,4703.642
1000000002,100000005,10005,110,4,4644.443,4704.642
1000000008,100000009,10001,102,3,4645.443,4705.642
1000000006,100000008,10004,108,8,4646.443,4706.642
1000000005,100000004,10004,109,7,4647.443,4707.642
1000000004,100000003,10003,101,8,4648.443,4708.642
1000000010,100000005,10006,106,5,4649.443,4709.642
1000000009,100000005,10010,110,9,4650.443,4710.642
1000000000,100000004,10009,109,4,4651.443,4711.642
1000000009,100000002,10000,106,4,4652.443,4712.642
1000000000,100000007,10007,110,6,4653.443,4713.642
1000000004,100000004,10002,106,1,4654.443,4714.642
1000000004,100000010,10004,106,9,4655.443,4715.642
1000000005,100000007,10001,105,4,4656.443,4716.642
1000000010,100000002,10004,108,10,4657.443,4717.642
1000000003,100000003,10001,109,3,4658.443,4718.642
1000000004,100000008,10008,104,3,4659.443,4719.642
1000000004,100000000,10007,107,5,4660.443,4720.642
1000000002,100000005,10004,101,4,4661.443,4721.642
1000000002,100000009,10010,101,9,4662.443,4722.642
1000000009,100000004,10009,107,10,4663.443,4723.642
1000000002,100000002,10002,104,2,4664.443,4724.642
1000000010,100000005,10004,110,4,4665.443,4725.642
1000000008,100000009,10009,104,8,4666.443,4726.642
1000000002,100000009,10010,103,4,4667.443,4727.642
1000000009,100000000,10004,108,9,4668.443,4728.642
1000000002,100000005,10007,101,3,4669.443,4729.642
1000000004,100000002,10000,109,8,4670.443,4730.642
1000000001,100000006,10007,104,2,4671.443,4731.642
1000000005,100000005,10001,108,10,4672.443,4732.642
1000000003,100000001,10008,103,5,4673.443,4733.642
1000000007,100000005,10006,108,1,4674.443,4734.642
1000000008,100000004,10004,109,5,4675.443,4735.642
1000000006,100000000,10002,105,9,4676.443,4736.642
1000000005,100000004,10001,100,5,4677.443,4737.642
1000000009,100000002,10000,102,7,4678.443,4738.642
1000000007,100000003,10003,109,8,4679.443,4739.642
1000000005,100000000,10001,103,9,4680.443,4740.642
1000000000,100000004,10008,101,10,4681.443,4741.642
1000000008,100000009,10004,106,7,4682.443,4742.642
1000000006,100000009,10006,101,6,4683.443,4743.642
1000000007,100000008,10003,102,9,4684.443,4744.642
1000000005,100000004,10005,110,8,4685.443,4745.642
1000000010,100000009,10009,103,10,4686.443,4746.642
1000000008,100000009,10009,109,1,4687.443,4747.642
1000000004,100000004,10002,107,7,4688.443,4748.642
1000000004,100000008,10001,107,5,4689.443,4749.642
1000000005,100000006,10000,104,10,4690.443,4750.642
1000000008,100000006,10010,101,7,4691.443,4751.642
1000000009,100000010,10010,100,8,4692.443,4752.642
1000000008,100000000,10005,103,5,4693.443,4753.642
1000000009,100000004,10008,109,5,4694.443,4754.642
1000000004,100000009,10007,108,3,4695.443,4755.642
1000000009,100000009,10009,110,5,4696.443,4756.642
1000000002,100000006,10007,104,2,4697.443,4757.642
1000000010,100000003,10006,107,10,4698.443,4758.642
1000000006,100000006,10004,104,6,4699.443,4759.642
1000000005,100000001,10006,107,4,4700.443,4760.642
1000000006,100000000,10006,109,8,4701.443,4761.642
1000000008,100000002,10005,102,6,4702.443,4762.642
1000000001,100000002,10000,104,8,4703.443,4763.642
1000000010,100000007,10006,100,1,4704.443,4764.642
1000000006,100000001,10010,105,10,4705.443,4765.642
1000000002,100000001,10003,106,2,4706.443,4766.642
1000000006,100000003,10010,102,7,4707.443,4767.642
1000000010,100000002,10000,105,2,4708.443,4768.642
1000000003,100000002,10004,103,4,4709.443,4769.642
1000000006,100000005,10005,107,4,4710.443,4770.642
1000000003,100000007,10001,102,5,4711.443,4771.642
1000000002,100000002,10006,105,1,4712.443,4772.642
1000000005,100000004,10003,100,6,4713.443,4773.642
1000000001,100000004,10007,101,5,4714.443,4774.642
1000000002,100000006,10000,110,6,4715.443,4775.642
1000000002,100000006,10007,100,8,4716.443,4776.642
1000000002,100000005,10006,109,9,4717.443,4777.642
1000000003,100000008,10004,110,10,4718.443,4778.642
1000000010,100000004,10001,100,5,4719.443,4779.642
1000000009,100000003,10001,104,7,4720.443,4780.642
1000000007,100000009,10003,107,9,4721.443,4781.642
1000000007,100000010,10007,102,7,4722.443,4782.642
1000000006,100000007,10001,109,7,4723.443,4783.642
1000000002,100000000,10005,106,10,4724.443,4784.642
1000000004,100000009,10006,108,6,4725.443,4785.642
1000000001,100000008,10010,105,4,4726.443,4786.642
1000000000,100000006,10003,107,4,4727.443,4787.642
1000000000,100000000,10002,102,7,4728.443,4788.642
1000000010,100000002,10002,107,5,4729.443,4789.642
1000000010,100000009,10005,110,6,4730.443,4790.642
1000000006,100000010,10002,102,1,4731.443,4791.642
1000000010,100000002,10003,107,4,4732.443,4792.642
1000000000,100000010,10006,105,2,4733.443,4793.642
1000000009,100000002,10005,109,3,4734.443,4794.642
1000000008,100000006,10004,106,1,4735.443,4795.642
1000000007,100000008,10003,107,5,4736.443,4796.642
1000000008,100000000,10007,110,1,4737.443,4797.642
1000000001,100000004,10008,100,3,4738.443,4798.642
1000000003,100000003,10002,107,4,4739.443,4799.642
1000000002,100000009,10000,105,3,4740.443,4800.642
1000000008,100000002,10002,105,3,4741.443,4801.642
1000000004,100000008,10010,109,4,4742.443,4802.642
1000000001,100000002,10005,110,9,4743.443,4803.642
1000000009,100000007,10010,104,1,4744.443,4804.642
1000000009,100000000,10004,106,5,4745.443,4805.642
1000000001,100000009,10003,109,3,4746.443,4806.642
1000000000,100000009,10009,102,8,4747.443,4807.642
1000000010,100000003,10008,103,8,4748.443,4808.642
1000000007,100000005,10008,107,4,4749.443,4809.642
1000000010,100000004,10005,109,9,4750.443,4810.642
1000000008,100000006,10008,105,3,4751.443,4811.642
1000000000,100000010,10008,105,7,4752.443,4812.642
1000000004,100000003,10006,104,8,4753.443,4813.642
1000000009,100000005,10005,108,6,4754.443,4814.642
1000000001,100000008,10004,103,4,4755.443,4815.642
1000000007,100000006,10009,103,3,4756.443,4816.642
1000000006,100000003,10007,109,8,4757.443,4817.642
1000000004,100000007,10008,105,5,4758.443,4818.642
1000000002,100000008,10008,102,1,4759.443,4819.642
1000000004,100000000,10008,100,9,4760.443,4820.642
1000000009,100000009,10002,107,10,4761.443,4821.642
1000000006,100000004,10003,107,5,4762.443,4822.642
1000000001,100000007,10003,102,8,4763.443,4823.642
1000000006,100000006,10005,105,9,4764.443,4824.642
1000000000,100000003,10008,110,8,4765.443,4825.642
1000000010,100000003,10004,110,6,4766.443,4826.642
1000000008,100000001,10000,102,8,4767.443,4827.642
1000000009,100000006,10003,105,8,4768.443,4828.642
1000000009,100000000,10004,109,6,4769.443,4829.642
1000000004,100000004,10002,105,9,4770.443,4830.642
1000000006,100000010,10002,109,9,4771.443,4831.642
1000000003,100000005,10010,104,9,4772.443,4832.642
1000000001,100000004,10009,106,2,4773.443,4833.642
1000000008,100000004,10006,105,4,4774.443,4834.642
1000000004,100000001,10003,106,3,4775.443,4835.642
1000000008,100000005,10002,108,2,4776.443,4836.642
1000000010,100000001,10001,109,10,4777.443,4837.642
1000000000,100000009,10002,103,1,4778.443,4838.642
1000000008,100000008,10002,110,9,4779.443,4839.642
1000000010,100000007,10008,108,2,4780.443,4840.642
1000000002,100000009,10001,105,2,4781.443,4841.642
1000000009,100000006,10003,105,4,4782.443,4842.642
1000000001,100000006,10000,105,7,4783.443,4843.642
1000000010,100000000,10005,110,5,4784.443,4844.642
1000000008,100000002,10009,107,9,4785.443,4845.642
1000000000,100000010,10008,106,7,4786.443,4846.642
1000000000,100000001,10009,105,1,4787.443,4847.642
1000000001,100000002,10003,101,10,4788.443,4848.642
1000000008,100000009,10002,110,9,4789.443,4849.642
1000000004,100000004,10002,110,10,4790.443,4850.642
1000000004,100000003,10006,108,7,4791.443,4851.642
1000000007,100000001,10010,102,3,4792.443,4852.642
1000000007,100000006,10007,110,9,4793.443,4853.642
1000000005,100000004,10006,104,1,4794.443,4854.642
1000000005,100000006,10006,106,10,4795.443,4855.642
1000000002,100000004,10000,101,9,4796.443,4856.642
1000000002,100000005,10004,108,6,4797.443,4857.642
1000000003,100000007,10006,102,1,4798.443,4858.642
1000000004,100000009,10005,108,7,4799.443,4859.642
1000000007,100000005,10004,105,1,4800.443,4860.642
1000000010,100000006,10002,103,1,4801.443,4861.642
1000000009,100000001,10003,110,4,4802.443,4862.642
1000000003,100000008,10001,102,7,4803.443,4863.642
1000000010,100000003,10008,104,5,4804.443,4864.642
1000000002,100000000,10006,101,3,4805.443,4865.642
1000000002,100000003,10006,100,4,4806.443,4866.642
1000000000,100000002,10000,105,3,4807.443,4867.642
1000000006,100000007,10005,105,9,4808.443,4868.642
1000000008,100000006,10003,109,5,4809.443,4869.642
1000000004,100000010,10009,106,4,4810.443,4870.642
1000000001,100000001,10000,100,9,4811.443,4871.642
1000000001,100000010,10005,100,4,4812.443,4872.642
1000000001,100000000,10001,108,1,4813.443,4873.642
1000000004,100000000,10006,110,2,4814.443,4874.642
1000000005,100000003,10002,100,1,4815.443,4875.642
1000000010,100000010,10008,100,7,4816.443,4876.642
1000000001,100000001,10002,110,8,4817.443,4877.642
1000000005,100000008,10002,102,8,4818.443,4878.642
1000000009,100000007,10008,108,8,4819.443,4879.642
1000000001,100000004,10010,107,6,4820.443,4880.642
1000000000,100000010,10003,101,9,4821.443,4881.642
1000000005,100000009,10008,108,3,4822.443,4882.642
1000000007,100000001,10005,105,4,4823.443,4883.642
1000000002,100000000,10005,107,2,4824.443,4884.642
1000000001,100000003,10003,110,1,4825.443,4885.642
1000000004,100000005,10005,110,4,4826.443,4886.642
1000000004,100000008,10001,106,8,4827.443,4887.642
1000000001,100000009,10001,107,8,4828.443,4888.642
1000000004,100000001,10003,100,1,4829.443,4889.642
1000000009,100000008,10001,105,7,4830.443,4890.642
1000000008,100000000,10005,104,8,4831.443,4891.642
1000000009,100000007,10003,110,4,4832.443,4892.642
1000000006,100000001,10003,102,6,4833.443,4893.642
1000000003,100000001,10000,108,6,4834.443,4894.642
1000000005,100000005,10007,110,7,4835.443,4895.642
1000000002,100000006,10005,109,3,4836.443,4896.642
1000000007,100000006,10009,103,10,4837.443,4897.642
1000000010,100000002,10009,102,1,4838.443,4898.642
1000000004,100000000,10003,107,1,4839.443,4899.642
1000000004,100000009,10005,103,3,4840.443,4900.642
1000000007,100000006,10010,103,9,4841.443,4901.642
1000000009,100000004,10008,103,6,4842.443,4902.642
1000000001,100000006,10007,103,2,4843.443,4903.642
1000000007,100000001,10009,101,1,4844.443,4904.642
1000000006,100000006,10003,109,2,4845.443,4905.642
1000000004,100000003,10006,105,5,4846.443,4906.642
1000000000,100000001,10007,110,6,4847.443,4907.642
1000000008,100000007,10001,101,4,4848.443,4908.642
1000000001,100000008,10001,106,8,4849.443,4909.642
1000000005,100000005,10009,106,3,4850.443,4910.642
1000000004,100000003,10004,105,10,4851.443,4911.642
1000000008,100000010,10004,103,5,4852.443,4912.642
1000000002,100000005,10009,102,7,4853.443,4913.642
1000000002,100000000,10007,107,3,4854.443,4914.642
1000000000,100000005,10007,110,1,4855.443,4915.642
1000000000,100000007,10002,107,8,4856.443,4916.642
1000000006,100000005,10006,102,8,4857.443,4917.642
1000000006,100000004,10006,110,7,4858.443,4918.642
1000000010,100000008,10004,103,7,4859.443,4919.642
1000000006,100000006,10006,101,6,4860.443,4920.642
1000000001,100000002,10007,101,8,4861.443,4921.642
1000000005,100000009,10004,109,10,4862.443,4922.642
1000000004,100000010,10008,102,4,4863.443,4923.642
1000000000,100000009,10000,107,5,4864.443,4924.642
1000000004,100000000,10010,110,3,4865.443,4925.642
1000000007,100000006,10006,110,5,4866.443,4926.642
1000000004,100000001,10006,105,2,4867.443,4927.642
1000000007,100000007,10000,109,9,4868.443,4928.642
1000000007,100000008,10005,100,5,4869.443,4929.642
1000000000,100000001,10007,107,7,4870.443,4930.642
1000000010,100000008,10009,108,5,4871.443,4931.642
1000000007,100000004,10003,101,2,4872.443,4932.642
1000000000,100000002,10001,107,6,4873.443,4933.642
1000000008,100000007,10005,109,4,4874.443,4934.642
1000000007,100000003,10002,101,5,4875.443,4935.642
1000000002,100000005,10006,110,2,4876.443,4936.642
1000000009,100000000,10010,105,7,4877.443,4937.642
1000000006,100000010,10004,105,9,4878.443,4938.642
1000000003,100000005,10003,106,5,4879.443,4939.642
1000000010,100000010,10001,106,6,4880.443,4940.642
1000000003,100000004,10003,110,3,4881.443,4941.642
1000000010,100000010,10000,110,6,4882.443,4942.642
1000000005,100000000,10006,105,6,4883.443,4943.642
1000000002,100000010,10004,103,9,4884.443,4944.642
1000000006,100000007,10004,105,9,4885.443,4945.642
1000000006,100000008,10000,107,4,4886.443,4946.642
1000000004,100000005,10009,103,1,4887.443,4947.642
1000000000,100000002,10000,105,4,4888.443,4948.642
